week_start_date,store_id,product_id,category,region,weekly_units_sold,weekly_units_ordered,avg_inventory_level,avg_price,avg_discount,avg_competitor_pricing,avg_demand_forecast,holiday_promotion_flag,dominant_weather_condition,dominant_seasonality,days_in_week
2023-06-12,S001,P0002,Clothing,West,512,985,232.14285714285714,69.88142857142857,9.285714285714286,68.19285714285715,79.95,1,Sunny,Summer,7
2023-06-19,S001,P0002,Groceries,East,471,926,155.71428571428572,54.629999999999995,11.428571428571429,51.854285714285716,68.38142857142857,1,Cloudy,Spring,7
2023-06-26,S001,P0002,Clothing,East,572,795,204.71428571428572,52.58428571428571,9.285714285714286,51.55857142857143,84.32000000000001,1,Cloudy,Autumn,7
2023-07-03,S001,P0002,Clothing,North,1291,670,338.14285714285717,50.68142857142857,10.714285714285714,51.26142857142857,188.85999999999999,1,Cloudy,Autumn,7
2023-07-10,S001,P0002,Furniture,South,951,684,247.71428571428572,59.534285714285716,8.571428571428571,60.41857142857143,145.25571428571428,1,Sunny,Winter,7
2023-07-17,S001,P0002,Toys,East,333,874,175.85714285714286,58.940000000000005,6.428571428571429,56.87428571428571,54.71,1,Snowy,Summer,7
2023-07-24,S001,P0002,Electronics,South,810,815,249.71428571428572,56.035714285714285,7.142857142857143,54.16571428571429,126.90428571428572,1,Cloudy,Summer,7
2023-07-31,S001,P0002,Furniture,South,947,902,250.28571428571428,48.26571428571429,12.142857142857142,48.26857142857143,139.15,1,Cloudy,Autumn,7
2023-08-07,S001,P0002,Furniture,East,704,1089,265.2857142857143,49.33,7.857142857142857,49.542857142857144,97.05428571428571,1,Sunny,Winter,7
2023-08-14,S001,P0002,Electronics,East,580,1045,313.85714285714283,57.83714285714286,10.714285714285714,56.89714285714285,86.57857142857142,1,Cloudy,Summer,7
2023-08-21,S001,P0002,Clothing,South,840,800,321.14285714285717,42.78142857142858,7.142857142857143,42.14999999999999,127.45857142857143,1,Rainy,Winter,7
2023-08-28,S001,P0002,Clothing,East,634,868,248.71428571428572,45.08714285714286,6.428571428571429,44.04571428571428,95.85857142857142,1,Rainy,Autumn,7
2023-09-04,S001,P0002,Electronics,North,607,829,179.14285714285714,49.60142857142857,12.142857142857142,51.01571428571429,94.92714285714285,1,Rainy,Winter,7
2023-09-11,S001,P0002,Toys,South,628,685,321.42857142857144,56.10142857142858,11.428571428571429,54.01714285714286,95.28714285714285,1,Cloudy,Winter,7
2023-09-18,S001,P0002,Electronics,North,715,632,191.57142857142858,54.63285714285714,10.714285714285714,54.15571428571428,108.98,1,Sunny,Autumn,7
2023-09-25,S001,P0002,Furniture,North,861,688,271.85714285714283,33.417142857142856,12.142857142857142,33.08428571428571,127.48,1,Snowy,Autumn,7
2023-10-02,S001,P0002,Groceries,West,1166,714,365.14285714285717,80.02571428571427,14.285714285714286,79.28,174.26285714285714,1,Rainy,Summer,7
2023-10-09,S001,P0002,Furniture,South,985,472,305.42857142857144,51.06142857142857,7.857142857142857,49.99428571428571,143.21285714285713,1,Snowy,Autumn,7
2023-10-16,S001,P0002,Toys,South,671,962,203.28571428571428,70.78142857142858,13.571428571428571,70.20285714285714,101.81428571428572,1,Rainy,Summer,7
2023-10-23,S001,P0002,Furniture,East,704,837,287.2857142857143,52.85857142857143,13.571428571428571,51.457142857142856,108.61857142857141,1,Sunny,Spring,7
2023-10-30,S001,P0002,Clothing,North,398,808,180.14285714285714,56.15857142857143,10.714285714285714,56.43714285714286,58.81857142857143,1,Snowy,Winter,7
2023-11-06,S001,P0002,Clothing,East,974,835,259.42857142857144,64.04571428571428,5.0,63.041428571428575,143.64714285714288,1,Cloudy,Winter,7
2023-11-13,S001,P0002,Toys,East,1248,787,356.42857142857144,34.34285714285714,10.0,35.01571428571429,179.68,1,Snowy,Summer,7
2023-11-20,S001,P0002,Clothing,North,1628,763,354.85714285714283,63.34428571428572,9.285714285714286,62.82142857142857,244.3814285714286,1,Cloudy,Autumn,7
2023-11-27,S001,P0002,Clothing,North,904,728,302.57142857142856,39.58571428571429,7.857142857142857,37.271428571428565,143.41,1,Sunny,Summer,7
2023-12-04,S001,P0002,Furniture,South,847,830,277.57142857142856,46.02285714285715,10.714285714285714,45.529999999999994,125.02428571428572,1,Snowy,Spring,7
2023-12-11,S001,P0002,Electronics,West,580,622,254.14285714285714,46.71142857142858,12.857142857142858,46.607142857142854,89.21714285714286,1,Snowy,Spring,7
2023-12-18,S001,P0002,Groceries,North,1123,874,321.85714285714283,42.660000000000004,10.0,42.14,168.15714285714284,1,Cloudy,Autumn,7
2023-12-25,S001,P0002,Clothing,South,485,499,205.42857142857142,77.93571428571428,10.714285714285714,79.39571428571428,68.77142857142857,1,Cloudy,Autumn,7
2022-01-03,S001,P0003,Toys,South,709,1054,236.0,41.86714285714286,9.285714285714286,41.381428571428565,102.79428571428572,1,Rainy,Autumn,7
2022-01-10,S001,P0003,Clothing,West,523,736,195.85714285714286,42.761428571428574,12.857142857142858,40.50857142857143,75.74571428571429,1,Cloudy,Autumn,7
2022-01-17,S001,P0003,Groceries,South,485,832,292.57142857142856,54.817142857142855,7.857142857142857,55.08571428571429,72.87857142857142,1,Rainy,Summer,7
2022-01-24,S001,P0003,Furniture,East,1260,880,286.2857142857143,46.89857142857143,10.714285714285714,46.37857142857143,181.83285714285714,1,Rainy,Spring,7
2022-01-31,S001,P0003,Clothing,North,876,814,180.42857142857142,48.33,10.714285714285714,48.40428571428571,129.58714285714285,1,Sunny,Spring,7
2022-02-07,S001,P0003,Clothing,South,1053,743,245.42857142857142,32.53857142857142,9.285714285714286,33.58142857142857,155.27428571428572,1,Rainy,Autumn,7
2022-02-14,S001,P0003,Clothing,North,1113,790,266.7142857142857,53.43714285714286,9.285714285714286,52.53285714285715,165.08285714285714,1,Cloudy,Autumn,7
2022-02-21,S001,P0003,Electronics,North,627,692,266.0,44.0,9.285714285714286,41.63428571428572,91.30285714285715,1,Sunny,Autumn,7
2022-02-28,S001,P0003,Groceries,South,1183,981,255.57142857142858,63.238571428571426,10.714285714285714,62.199999999999996,177.21,1,Cloudy,Autumn,7
2022-03-07,S001,P0003,Groceries,East,1103,884,248.0,36.614285714285714,12.142857142857142,36.01142857142857,161.3685714285714,1,Cloudy,Autumn,7
2022-03-14,S001,P0003,Clothing,East,398,818,204.85714285714286,51.50428571428572,10.0,48.895714285714284,58.80285714285714,1,Cloudy,Winter,7
2022-03-21,S001,P0003,Furniture,North,1529,862,406.42857142857144,48.0,7.857142857142857,47.98571428571428,221.29999999999998,1,Rainy,Autumn,7
2022-03-28,S001,P0003,Toys,South,925,994,254.28571428571428,52.98285714285714,12.857142857142858,53.47428571428571,139.1142857142857,1,Cloudy,Spring,7
2022-04-04,S001,P0003,Furniture,North,522,651,204.28571428571428,59.69714285714286,7.857142857142857,58.291428571428575,76.88428571428572,1,Cloudy,Winter,7
2022-04-11,S001,P0003,Toys,East,1158,717,268.0,69.83857142857143,7.142857142857143,71.04714285714286,171.4442857142857,1,Sunny,Winter,7
2022-04-18,S001,P0003,Electronics,North,949,641,264.2857142857143,67.01428571428572,8.571428571428571,67.48714285714286,141.19857142857143,1,Sunny,Summer,7
2022-04-25,S001,P0003,Clothing,North,599,696,292.2857142857143,52.028571428571425,9.285714285714286,53.60285714285715,90.03714285714285,1,Rainy,Autumn,7
2022-05-02,S001,P0003,Electronics,East,1013,674,272.7142857142857,58.721428571428575,10.0,59.66428571428571,144.38857142857142,1,Cloudy,Winter,7
2022-05-09,S001,P0003,Clothing,South,1068,904,314.7142857142857,58.07714285714285,12.857142857142858,57.529999999999994,165.60142857142858,1,Snowy,Autumn,7
2022-05-16,S001,P0003,Groceries,East,555,993,203.42857142857142,44.36571428571428,8.571428571428571,45.042857142857144,85.35285714285715,1,Snowy,Autumn,7
2022-05-23,S001,P0003,Electronics,East,922,742,273.57142857142856,47.62571428571429,10.714285714285714,47.55285714285714,133.37857142857143,1,Cloudy,Winter,7
2022-05-30,S001,P0003,Clothing,South,745,659,286.42857142857144,71.8157142857143,16.428571428571427,71.37857142857142,110.71428571428571,1,Snowy,Winter,7
2022-06-06,S001,P0003,Furniture,East,625,880,245.14285714285714,58.25571428571429,10.0,58.26,98.51285714285714,1,Cloudy,Summer,7
2022-06-13,S001,P0003,Electronics,East,1460,841,350.14285714285717,61.91571428571429,10.0,63.45428571428572,219.63571428571427,1,Cloudy,Autumn,7
2022-06-20,S001,P0003,Clothing,East,677,912,214.0,62.15571428571429,10.714285714285714,61.44857142857143,102.3457142857143,1,Snowy,Summer,7
2022-06-27,S001,P0003,Clothing,East,1391,891,357.57142857142856,54.30571428571428,9.285714285714286,55.23714285714285,205.32857142857142,1,Snowy,Autumn,7
2022-07-04,S001,P0003,Clothing,East,895,713,252.57142857142858,49.28285714285715,5.714285714285714,49.08,131.5142857142857,1,Rainy,Winter,7
2022-07-11,S001,P0003,Toys,East,903,787,235.28571428571428,55.24857142857143,14.285714285714286,54.41428571428571,133.59,1,Snowy,Autumn,7
2022-07-18,S001,P0003,Toys,West,1102,1030,301.14285714285717,75.49428571428572,8.571428571428571,76.75571428571428,167.34999999999997,1,Snowy,Winter,7
2022-07-25,S001,P0003,Electronics,East,722,690,238.42857142857142,52.17285714285714,8.571428571428571,52.97428571428571,110.14285714285714,1,Sunny,Summer,7
2022-08-01,S001,P0003,Furniture,South,1011,422,271.14285714285717,47.61,10.0,48.037142857142854,155.9857142857143,1,Rainy,Autumn,7
2022-08-08,S001,P0003,Furniture,East,1098,622,330.42857142857144,54.55857142857143,6.428571428571429,55.202857142857134,158.38000000000002,1,Sunny,Summer,7
2022-08-15,S001,P0003,Furniture,North,1132,878,253.71428571428572,41.88,10.714285714285714,41.30857142857143,168.63571428571427,1,Rainy,Winter,7
2022-08-22,S001,P0003,Furniture,East,1433,836,298.0,53.209999999999994,11.428571428571429,55.041428571428575,211.32142857142858,1,Sunny,Spring,7
2022-08-29,S001,P0003,Clothing,South,1239,978,257.85714285714283,60.528571428571425,9.285714285714286,62.38857142857143,180.07142857142858,1,Cloudy,Autumn,7
2022-09-05,S001,P0003,Toys,South,862,834,245.71428571428572,67.05,12.142857142857142,66.26285714285714,130.83,1,Snowy,Autumn,7
2022-09-12,S001,P0003,Toys,North,1193,784,267.85714285714283,51.794285714285714,9.285714285714286,52.167142857142856,173.52285714285713,1,Sunny,Spring,7
2022-09-19,S001,P0003,Clothing,North,982,550,261.2857142857143,79.61428571428571,12.857142857142858,79.26285714285714,142.48857142857145,1,Rainy,Spring,7
2022-09-26,S001,P0003,Clothing,North,957,799,265.42857142857144,78.41428571428571,15.0,78.10000000000001,139.3085714285714,1,Cloudy,Winter,7
2022-10-03,S001,P0003,Electronics,East,907,778,266.14285714285717,67.95714285714286,8.571428571428571,68.97571428571429,142.7757142857143,1,Sunny,Spring,7
2022-10-10,S001,P0003,Electronics,East,1086,870,299.85714285714283,36.769999999999996,10.0,36.63285714285714,162.24428571428572,1,Cloudy,Autumn,7
2022-10-17,S001,P0003,Electronics,South,487,977,315.2857142857143,30.102857142857143,10.0,30.8,74.68285714285715,1,Sunny,Summer,7
2022-10-24,S001,P0003,Clothing,West,1055,656,245.0,57.76857142857143,9.285714285714286,57.18571428571429,158.72,1,Snowy,Autumn,7
2022-10-31,S001,P0003,Clothing,South,869,653,238.57142857142858,48.464285714285715,13.571428571428571,47.628571428571426,130.4385714285714,1,Rainy,Autumn,7
2022-11-07,S001,P0003,Clothing,North,1174,806,334.0,42.91142857142857,7.857142857142857,43.43142857142857,171.06,1,Sunny,Autumn,7
2022-11-14,S001,P0003,Furniture,East,1051,1090,324.7142857142857,66.48714285714286,12.142857142857142,67.58857142857143,158.6,1,Cloudy,Spring,7
2022-11-21,S001,P0003,Furniture,South,1621,804,298.14285714285717,43.957142857142856,10.714285714285714,42.425714285714285,235.15714285714284,1,Cloudy,Summer,7
2022-11-28,S001,P0003,Electronics,East,1593,768,294.85714285714283,48.70142857142857,10.714285714285714,47.73285714285714,234.07142857142858,1,Snowy,Autumn,7
2022-12-05,S001,P0003,Clothing,East,874,619,289.0,47.598571428571425,12.142857142857142,49.04714285714285,131.24428571428572,1,Sunny,Autumn,7
2022-12-12,S001,P0003,Clothing,South,831,469,234.85714285714286,50.378571428571426,9.285714285714286,48.76142857142857,128.0157142857143,1,Sunny,Autumn,7
2022-12-19,S001,P0003,Clothing,East,1018,695,249.0,56.074285714285715,10.0,54.85,152.69571428571427,1,Snowy,Autumn,7
2022-12-26,S001,P0003,Furniture,East,734,580,243.71428571428572,34.55285714285714,11.428571428571429,34.864285714285714,103.06142857142858,1,Snowy,Summer,7
2023-01-02,S001,P0003,Clothing,East,1125,768,237.0,55.449999999999996,13.571428571428571,55.96999999999999,166.48,1,Sunny,Spring,7
2023-01-09,S001,P0003,Groceries,South,895,729,261.7142857142857,51.22428571428571,8.571428571428571,51.36142857142857,134.70857142857145,1,Snowy,Spring,7
2023-01-16,S001,P0003,Furniture,West,1162,807,310.0,62.19142857142857,15.0,61.37571428571429,165.49428571428572,1,Rainy,Spring,7
2023-01-23,S001,P0003,Electronics,West,740,910,295.2857142857143,59.42,8.571428571428571,60.68857142857143,112.83714285714287,1,Snowy,Autumn,7
2023-01-30,S001,P0003,Electronics,West,877,961,289.14285714285717,55.00857142857143,9.285714285714286,54.220000000000006,129.18428571428572,1,Snowy,Spring,7
2023-02-06,S001,P0003,Clothing,West,1189,870,275.57142857142856,66.12285714285714,7.857142857142857,66.52,178.46571428571428,1,Cloudy,Spring,7
2023-02-13,S001,P0003,Furniture,North,765,687,353.0,57.955714285714286,9.285714285714286,58.15571428571429,112.72285714285715,1,Cloudy,Summer,7
2023-02-20,S001,P0003,Furniture,South,1048,1022,266.85714285714283,47.798571428571435,7.857142857142857,45.93571428571429,158.41428571428574,1,Rainy,Autumn,7
2023-02-27,S001,P0003,Groceries,South,1453,866,343.14285714285717,67.91428571428571,10.714285714285714,68.85428571428572,213.57714285714286,1,Snowy,Summer,7
2023-03-06,S001,P0003,Groceries,North,1205,588,319.14285714285717,73.08714285714287,12.857142857142858,72.83142857142857,172.79285714285717,1,Rainy,Spring,7
2023-03-13,S001,P0003,Toys,South,1039,692,318.2857142857143,41.73714285714285,15.714285714285714,41.46857142857142,151.1157142857143,1,Sunny,Autumn,7
2023-03-20,S001,P0003,Electronics,West,908,955,210.57142857142858,66.01285714285714,9.285714285714286,64.61428571428571,134.46571428571428,1,Cloudy,Autumn,7
2023-03-27,S001,P0003,Clothing,East,855,864,274.2857142857143,50.50142857142857,7.857142857142857,49.870000000000005,123.7757142857143,1,Cloudy,Spring,7
2023-04-03,S001,P0003,Electronics,North,755,890,238.57142857142858,73.21571428571428,11.428571428571429,73.18571428571428,112.53999999999999,1,Rainy,Autumn,7
2023-04-10,S001,P0003,Clothing,East,955,774,266.14285714285717,50.90428571428571,11.428571428571429,50.72428571428571,143.6757142857143,1,Cloudy,Winter,7
2023-04-17,S001,P0003,Furniture,South,1306,995,320.57142857142856,59.94285714285714,7.857142857142857,59.457142857142856,188.45857142857145,1,Rainy,Summer,7
2023-04-24,S001,P0003,Furniture,North,1421,1041,256.14285714285717,57.00285714285714,10.714285714285714,57.815714285714286,214.44,1,Cloudy,Spring,7
2023-05-01,S001,P0003,Groceries,West,801,997,287.42857142857144,50.38714285714286,10.714285714285714,49.27428571428572,120.85571428571428,1,Snowy,Autumn,7
2023-05-08,S001,P0003,Toys,South,867,689,244.14285714285714,45.17285714285714,8.571428571428571,45.574285714285715,132.40571428571428,1,Snowy,Autumn,7
2023-05-15,S001,P0003,Toys,South,1281,709,290.42857142857144,43.95142857142857,3.5714285714285716,43.75571428571429,181.0514285714286,1,Snowy,Summer,7
2023-05-22,S001,P0003,Furniture,South,683,632,235.71428571428572,40.43857142857143,9.285714285714286,39.86571428571428,100.83,1,Rainy,Winter,7
2023-05-29,S001,P0003,Clothing,East,1381,995,355.85714285714283,74.58,9.285714285714286,73.66714285714285,197.78428571428572,1,Rainy,Autumn,7
2023-06-05,S001,P0003,Furniture,North,1069,887,281.57142857142856,47.06428571428571,17.142857142857142,45.09142857142857,156.8385714285714,1,Cloudy,Autumn,7
2023-06-12,S001,P0003,Toys,East,806,630,255.71428571428572,61.527142857142856,6.428571428571429,60.854285714285716,121.51857142857143,1,Cloudy,Autumn,7
2023-06-19,S001,P0003,Furniture,East,1098,877,282.85714285714283,56.92428571428571,10.0,56.58142857142858,158.8242857142857,1,Rainy,Autumn,7
2023-06-26,S001,P0003,Electronics,South,890,808,262.85714285714283,63.87,9.285714285714286,65.54428571428572,131.68142857142857,1,Sunny,Summer,7
2023-07-03,S001,P0003,Furniture,North,898,883,233.14285714285714,51.06142857142857,11.428571428571429,49.04571428571428,134.78428571428572,1,Snowy,Autumn,7
2023-07-10,S001,P0003,Furniture,North,1658,599,323.42857142857144,47.05571428571428,12.857142857142858,46.472857142857144,241.95857142857145,1,Snowy,Autumn,7
2023-07-17,S001,P0003,Furniture,East,719,748,284.14285714285717,50.82857142857143,9.285714285714286,52.41857142857143,110.84285714285716,1,Rainy,Summer,7
2023-07-24,S001,P0003,Groceries,North,695,666,175.14285714285714,44.06857142857143,7.142857142857143,43.815714285714286,100.41857142857144,1,Rainy,Autumn,7
2023-07-31,S001,P0003,Clothing,South,1037,818,288.57142857142856,56.809999999999995,9.285714285714286,56.4,156.02857142857144,1,Snowy,Winter,7
2023-08-07,S001,P0003,Electronics,East,844,871,316.85714285714283,59.45285714285715,12.142857142857142,59.30142857142857,125.94571428571429,1,Cloudy,Spring,7
2023-08-14,S001,P0003,Furniture,South,1514,503,322.0,32.80571428571428,12.857142857142858,31.752857142857142,221.75142857142856,1,Cloudy,Autumn,7
2023-08-21,S001,P0003,Electronics,West,914,838,292.85714285714283,58.567142857142855,12.857142857142858,58.660000000000004,131.09,1,Cloudy,Winter,7
2023-08-28,S001,P0003,Furniture,East,868,663,283.0,47.97571428571428,12.857142857142858,47.51857142857143,132.56285714285715,1,Cloudy,Summer,7
2023-09-04,S001,P0003,Clothing,North,1488,758,291.42857142857144,49.41571428571428,10.714285714285714,49.49142857142857,218.16714285714286,1,Rainy,Spring,7
2023-09-11,S001,P0003,Electronics,North,1161,1028,251.14285714285714,51.21,10.714285714285714,51.12571428571429,172.67142857142858,1,Snowy,Autumn,7
2023-09-18,S001,P0003,Groceries,South,791,746,384.42857142857144,57.808571428571426,10.714285714285714,59.69571428571429,119.84142857142857,1,Rainy,Autumn,7
2023-09-25,S001,P0003,Electronics,North,1489,672,351.7142857142857,38.98714285714285,12.142857142857142,38.044285714285714,217.48,1,Snowy,Winter,7
2023-10-02,S001,P0003,Groceries,North,999,684,278.14285714285717,52.12428571428571,10.714285714285714,52.15571428571428,149.53,1,Cloudy,Spring,7
2023-10-09,S001,P0003,Groceries,East,544,702,248.0,61.614285714285714,11.428571428571429,61.69285714285714,81.14142857142858,1,Rainy,Autumn,7
